identifier,creatureType,Time,CanReproduce,CanGrow,CanAttack,Energy,MaxEnergy,Size,Age,Activity,herbivores,carnivores,plants,herbivores_e,carnivores_e,plants_e
5,1,9,0,0,0,0.861577,10,1,1.394009,1,5,2,20,5,2,116.8016
6,1,9,0,0,0,0.861577,10,1,1.394009,1,5,2,20,5,2,116.8016
0,0,9,0,0,0,0.861477,5,1,1.395009,2,5,2,20,5,2,117.0016
1,0,9,0,0,0,0.861477,5,1,1.395009,2,5,2,20,5,2,117.0016
2,0,9,0,0,0,0.861477,5,1,1.395009,2,5,2,20,5,2,117.0016
3,0,9,0,0,0,0.861477,5,1,1.395009,2,5,2,20,5,2,117.0016
4,0,9,0,0,0,0.861477,5,1,1.395009,2,5,2,20,5,2,117.0016
5,1,9,0,0,0,0.861477,10,1,1.395009,1,5,2,20,5,2,117.0016
6,1,9,0,0,0,0.861477,10,1,1.395009,1,5,2,20,5,2,117.0016
0,0,9,0,0,0,0.861377,5,1,1.396009,2,5,2,20,5,2,117.2016
1,0,9,0,0,0,0.861377,5,1,1.396009,2,5,2,20,5,2,117.2016
2,0,9,0,0,0,0.861377,5,1,1.396009,2,5,2,20,5,2,117.2016
3,0,9,0,0,0,0.861377,5,1,1.396009,2,5,2,20,5,2,117.2016
4,0,9,0,0,0,0.861377,5,1,1.396009,2,5,2,20,5,2,117.2016
5,1,9,0,0,0,0.861377,10,1,1.396009,1,5,2,20,5,2,117.2016
6,1,9,0,0,0,0.861377,10,1,1.396009,1,5,2,20,5,2,117.2016
0,0,9,0,0,0,0.861277,5,1,1.397009,2,5,2,20,5,2,117.4016
1,0,9,0,0,0,0.861277,5,1,1.397009,2,5,2,20,5,2,117.4016
2,0,9,0,0,0,0.861277,5,1,1.397009,2,5,2,20,5,2,117.4016
3,0,9,0,0,0,0.861277,5,1,1.397009,2,5,2,20,5,2,117.4016
4,0,9,0,0,0,0.861277,5,1,1.397009,2,5,2,20,5,2,117.4016
5,1,9,0,0,0,0.861277,10,1,1.397009,1,5,2,20,5,2,117.4016
6,1,9,0,0,0,0.861277,10,1,1.397009,1,5,2,20,5,2,117.4016
0,0,9,0,0,0,0.861177,5,1,1.398009,2,5,2,20,5,2,117.6016
1,0,9,0,0,0,0.861177,5,1,1.398009,2,5,2,20,5,2,117.6016
2,0,9,0,0,0,0.861177,5,1,1.398009,2,5,2,20,5,2,117.6016
3,0,9,0,0,0,0.861177,5,1,1.398009,2,5,2,20,5,2,117.6016
4,0,9,0,0,0,0.861177,5,1,1.398009,2,5,2,20,5,2,117.6016
5,1,9,0,0,0,0.861177,10,1,1.398009,1,5,2,20,5,2,117.6016
6,1,9,0,0,0,0.861177,10,1,1.398009,1,5,2,20,5,2,117.6016
0,0,9,0,0,0,0.861077,5,1,1.399009,2,5,2,20,5,2,117.8017
1,0,9,0,0,0,0.861077,5,1,1.399009,2,5,2,20,5,2,117.8017
2,0,9,0,0,0,0.861077,5,1,1.399009,2,5,2,20,5,2,117.8017
3,0,9,0,0,0,0.861077,5,1,1.399009,2,5,2,20,5,2,117.8017
4,0,9,0,0,0,0.861077,5,1,1.399009,2,5,2,20,5,2,117.8017
5,1,9,0,0,0,0.861077,10,1,1.399009,1,5,2,20,5,2,117.8017
6,1,9,0,0,0,0.861077,10,1,1.399009,1,5,2,20,5,2,117.8017
0,0,9,0,0,0,0.8609769,5,1,1.400009,2,5,2,20,5,2,118.0017
1,0,9,0,0,0,0.8609769,5,1,1.400009,2,5,2,20,5,2,118.0017
2,0,9,0,0,0,0.8609769,5,1,1.400009,2,5,2,20,5,2,118.0017
3,0,9,0,0,0,0.8609769,5,1,1.400009,2,5,2,20,5,2,118.0017
4,0,9,0,0,0,0.8609769,5,1,1.400009,2,5,2,20,5,2,118.0017
5,1,9,0,0,0,0.8609769,10,1,1.400009,1,5,2,20,5,2,118.0017
6,1,9,0,0,0,0.8609769,10,1,1.400009,1,5,2,20,5,2,118.0017
0,0,9,0,0,0,0.8608769,5,1,1.401009,2,5,2,20,5,2,118.2016
1,0,9,0,0,0,0.8608769,5,1,1.401009,2,5,2,20,5,2,118.2016
2,0,9,0,0,0,0.8608769,5,1,1.401009,2,5,2,20,5,2,118.2016
3,0,9,0,0,0,0.8608769,5,1,1.401009,2,5,2,20,5,2,118.2016
4,0,9,0,0,0,0.8608769,5,1,1.401009,2,5,2,20,5,2,118.2016
5,1,9,0,0,0,0.8608769,10,1,1.401009,1,5,2,20,5,2,118.2016
6,1,9,0,0,0,0.8608769,10,1,1.401009,1,5,2,20,5,2,118.2016
0,0,9,0,0,0,0.8607769,5,1,1.402009,2,5,2,20,5,2,118.4016
1,0,9,0,0,0,0.8607769,5,1,1.402009,2,5,2,20,5,2,118.4016
2,0,9,0,0,0,0.8607769,5,1,1.402009,2,5,2,20,5,2,118.4016
3,0,9,0,0,0,0.8607769,5,1,1.402009,2,5,2,20,5,2,118.4016
4,0,9,0,0,0,0.8607769,5,1,1.402009,2,5,2,20,5,2,118.4016
5,1,9,0,0,0,0.8607769,10,1,1.402009,1,5,2,20,5,2,118.4016
6,1,9,0,0,0,0.8607769,10,1,1.402009,1,5,2,20,5,2,118.4016
0,0,9,0,0,0,0.8606769,5,1,1.40301,2,5,2,20,5,2,118.6017
1,0,9,0,0,0,0.8606769,5,1,1.40301,2,5,2,20,5,2,118.6017
2,0,9,0,0,0,0.8606769,5,1,1.40301,2,5,2,20,5,2,118.6017
3,0,9,0,0,0,0.8606769,5,1,1.40301,2,5,2,20,5,2,118.6017
4,0,9,0,0,0,0.8606769,5,1,1.40301,2,5,2,20,5,2,118.6017
5,1,9,0,0,0,0.8606769,10,1,1.40301,1,5,2,20,5,2,118.6017
6,1,9,0,0,0,0.8606769,10,1,1.40301,1,5,2,20,5,2,118.6017
0,0,9,0,0,0,0.8605769,5,1,1.40401,2,5,2,20,5,2,118.8016
1,0,9,0,0,0,0.8605769,5,1,1.40401,2,5,2,20,5,2,118.8016
2,0,9,0,0,0,0.8605769,5,1,1.40401,2,5,2,20,5,2,118.8016
3,0,9,0,0,0,0.8605769,5,1,1.40401,2,5,2,20,5,2,118.8016
4,0,9,0,0,0,0.8605769,5,1,1.40401,2,5,2,20,5,2,118.8016
5,1,9,0,0,0,0.8605769,10,1,1.40401,1,5,2,20,5,2,118.8016
6,1,9,0,0,0,0.8605769,10,1,1.40401,1,5,2,20,5,2,118.8016
0,0,9,0,0,0,0.8604769,5,1,1.40501,2,5,2,20,5,2,119.0016
1,0,9,0,0,0,0.8604769,5,1,1.40501,2,5,2,20,5,2,119.0016
2,0,9,0,0,0,0.8604769,5,1,1.40501,2,5,2,20,5,2,119.0016
3,0,9,0,0,0,0.8604769,5,1,1.40501,2,5,2,20,5,2,119.0016
4,0,9,0,0,0,0.8604769,5,1,1.40501,2,5,2,20,5,2,119.0016
5,1,9,0,0,0,0.8604769,10,1,1.40501,1,5,2,20,5,2,119.0016
6,1,9,0,0,0,0.8604769,10,1,1.40501,1,5,2,20,5,2,119.0016
0,0,9,0,0,0,0.8603768,5,1,1.40601,2,5,2,20,5,2,119.2017
1,0,9,0,0,0,0.8603768,5,1,1.40601,2,5,2,20,5,2,119.2017
2,0,9,0,0,0,0.8603768,5,1,1.40601,2,5,2,20,5,2,119.2017
3,0,9,0,0,0,0.8603768,5,1,1.40601,2,5,2,20,5,2,119.2017
4,0,9,0,0,0,0.8603768,5,1,1.40601,2,5,2,20,5,2,119.2017
5,1,9,0,0,0,0.8603768,10,1,1.40601,1,5,2,20,5,2,119.2017
6,1,9,0,0,0,0.8603768,10,1,1.40601,1,5,2,20,5,2,119.2017
0,0,9,0,0,0,0.8602768,5,1,1.40701,2,5,2,20,5,2,119.4017
1,0,9,0,0,0,0.8602768,5,1,1.40701,2,5,2,20,5,2,119.4017
2,0,9,0,0,0,0.8602768,5,1,1.40701,2,5,2,20,5,2,119.4017
3,0,9,0,0,0,0.8602768,5,1,1.40701,2,5,2,20,5,2,119.4017
4,0,9,0,0,0,0.8602768,5,1,1.40701,2,5,2,20,5,2,119.4017
5,1,9,0,0,0,0.8602768,10,1,1.40701,1,5,2,20,5,2,119.4017
6,1,9,0,0,0,0.8602768,10,1,1.40701,1,5,2,20,5,2,119.4017
0,0,9,0,0,0,0.8601768,5,1,1.40801,2,5,2,20,5,2,119.6017
1,0,9,0,0,0,0.8601768,5,1,1.40801,2,5,2,20,5,2,119.6017
2,0,9,0,0,0,0.8601768,5,1,1.40801,2,5,2,20,5,2,119.6017
3,0,9,0,0,0,0.8601768,5,1,1.40801,2,5,2,20,5,2,119.6017
4,0,9,0,0,0,0.8601768,5,1,1.40801,2,5,2,20,5,2,119.6017
5,1,9,0,0,0,0.8601768,10,1,1.40801,1,5,2,20,5,2,119.6017
6,1,9,0,0,0,0.8601768,10,1,1.40801,1,5,2,20,5,2,119.6017
0,0,9,0,0,0,0.8600768,5,1,1.40901,2,5,2,20,5,2,119.8017
1,0,9,0,0,0,0.8600768,5,1,1.40901,2,5,2,20,5,2,119.8017
2,0,9,0,0,0,0.8600768,5,1,1.40901,2,5,2,20,5,2,119.8017
3,0,9,0,0,0,0.8600768,5,1,1.40901,2,5,2,20,5,2,119.8017
4,0,9,0,0,0,0.8600768,5,1,1.40901,2,5,2,20,5,2,119.8017
5,1,9,0,0,0,0.8600768,10,1,1.40901,1,5,2,20,5,2,119.8017
6,1,9,0,0,0,0.8600768,10,1,1.40901,1,5,2,20,5,2,119.8017
0,0,9,0,0,0,0.8599768,5,1,1.41001,2,5,2,20,5,2,120.0017
1,0,9,0,0,0,0.8599768,5,1,1.41001,2,5,2,20,5,2,120.0017
2,0,9,0,0,0,0.8599768,5,1,1.41001,2,5,2,20,5,2,120.0017
3,0,9,0,0,0,0.8599768,5,1,1.41001,2,5,2,20,5,2,120.0017
4,0,9,0,0,0,0.8599768,5,1,1.41001,2,5,2,20,5,2,120.0017
5,1,9,0,0,0,0.8599768,10,1,1.41001,1,5,2,20,5,2,120.0017
6,1,9,0,0,0,0.8599768,10,1,1.41001,1,5,2,20,5,2,120.0017
0,0,9,0,0,0,0.8598768,5,1,1.41101,2,5,2,20,5,2,60.20082
1,0,9,0,0,0,0.8598768,5,1,1.41101,2,5,2,20,5,2,60.20082
2,0,9,0,0,0,0.8598768,5,1,1.41101,2,5,2,20,5,2,60.20082
3,0,9,0,0,0,0.8598768,5,1,1.41101,2,5,2,20,5,2,60.20082
4,0,9,0,0,0,0.8598768,5,1,1.41101,2,5,2,20,5,2,60.20082
5,1,9,0,0,0,0.8598768,10,1,1.41101,1,5,2,20,5,2,60.20082
6,1,9,0,0,0,0.8598768,10,1,1.41101,1,5,2,20,5,2,60.20082
0,0,9,0,0,0,0.8597767,5,1,1.41201,2,5,2,20,5,2,60.40084
1,0,9,0,0,0,0.8597767,5,1,1.41201,2,5,2,20,5,2,60.40084
2,0,9,0,0,0,0.8597767,5,1,1.41201,2,5,2,20,5,2,60.40084
3,0,9,0,0,0,0.8597767,5,1,1.41201,2,5,2,20,5,2,60.40084
4,0,9,0,0,0,0.8597767,5,1,1.41201,2,5,2,20,5,2,60.40084
5,1,9,0,0,0,0.8597767,10,1,1.41201,1,5,2,20,5,2,60.40084
6,1,9,0,0,0,0.8597767,10,1,1.41201,1,5,2,20,5,2,60.40084
0,0,9,0,0,0,0.8596767,5,1,1.41301,2,5,2,20,5,2,60.60083
1,0,9,0,0,0,0.8596767,5,1,1.41301,2,5,2,20,5,2,60.60083
2,0,9,0,0,0,0.8596767,5,1,1.41301,2,5,2,20,5,2,60.60083
3,0,9,0,0,0,0.8596767,5,1,1.41301,2,5,2,20,5,2,60.60083
4,0,9,0,0,0,0.8596767,5,1,1.41301,2,5,2,20,5,2,60.60083
5,1,9,0,0,0,0.8596767,10,1,1.41301,1,5,2,20,5,2,60.60083
6,1,9,0,0,0,0.8596767,10,1,1.41301,1,5,2,20,5,2,60.60083
0,0,9,0,0,0,0.8595767,5,1,1.41401,2,5,2,20,5,2,60.80085
1,0,9,0,0,0,0.8595767,5,1,1.41401,2,5,2,20,5,2,60.80085
2,0,9,0,0,0,0.8595767,5,1,1.41401,2,5,2,20,5,2,60.80085
3,0,9,0,0,0,0.8595767,5,1,1.41401,2,5,2,20,5,2,60.80085
4,0,9,0,0,0,0.8595767,5,1,1.41401,2,5,2,20,5,2,60.80085
5,1,9,0,0,0,0.8595767,10,1,1.41401,1,5,2,20,5,2,60.80085
6,1,9,0,0,0,0.8595767,10,1,1.41401,1,5,2,20,5,2,60.80085
0,0,9,0,0,0,0.8594767,5,1,1.41501,2,5,2,20,5,2,61.00083
1,0,9,0,0,0,0.8594767,5,1,1.41501,2,5,2,20,5,2,61.00083
2,0,9,0,0,0,0.8594767,5,1,1.41501,2,5,2,20,5,2,61.00083
3,0,9,0,0,0,0.8594767,5,1,1.41501,2,5,2,20,5,2,61.00083
4,0,9,0,0,0,0.8594767,5,1,1.41501,2,5,2,20,5,2,61.00083
5,1,9,0,0,0,0.8594767,10,1,1.41501,1,5,2,20,5,2,61.00083
6,1,9,0,0,0,0.8594767,10,1,1.41501,1,5,2,20,5,2,61.00083
0,0,9,0,0,0,0.8593767,5,1,1.41601,2,5,2,20,5,2,61.20085
1,0,9,0,0,0,0.8593767,5,1,1.41601,2,5,2,20,5,2,61.20085
2,0,9,0,0,0,0.8593767,5,1,1.41601,2,5,2,20,5,2,61.20085
3,0,9,0,0,0,0.8593767,5,1,1.41601,2,5,2,20,5,2,61.20085
4,0,9,0,0,0,0.8593767,5,1,1.41601,2,5,2,20,5,2,61.20085
5,1,9,0,0,0,0.8593767,10,1,1.41601,1,5,2,20,5,2,61.20085
6,1,9,0,0,0,0.8593767,10,1,1.41601,1,5,2,20,5,2,61.20085
0,0,9,0,0,0,0.8592767,5,1,1.41701,2,5,2,20,5,2,61.40084
1,0,9,0,0,0,0.8592767,5,1,1.41701,2,5,2,20,5,2,61.40084
2,0,9,0,0,0,0.8592767,5,1,1.41701,2,5,2,20,5,2,61.40084
3,0,9,0,0,0,0.8592767,5,1,1.41701,2,5,2,20,5,2,61.40084
4,0,9,0,0,0,0.8592767,5,1,1.41701,2,5,2,20,5,2,61.40084
5,1,9,0,0,0,0.8592767,10,1,1.41701,1,5,2,20,5,2,61.40084
6,1,9,0,0,0,0.8592767,10,1,1.41701,1,5,2,20,5,2,61.40084
0,0,9,0,0,0,0.8591766,5,1,1.41801,2,5,2,20,5,2,61.60082
1,0,9,0,0,0,0.8591766,5,1,1.41801,2,5,2,20,5,2,61.60082
2,0,9,0,0,0,0.8591766,5,1,1.41801,2,5,2,20,5,2,61.60082
3,0,9,0,0,0,0.8591766,5,1,1.41801,2,5,2,20,5,2,61.60082
4,0,9,0,0,0,0.8591766,5,1,1.41801,2,5,2,20,5,2,61.60082
5,1,9,0,0,0,0.8591766,10,1,1.41801,1,5,2,20,5,2,61.60082
6,1,9,0,0,0,0.8591766,10,1,1.41801,1,5,2,20,5,2,61.60082
0,0,9,0,0,0,0.8590766,5,1,1.41901,2,5,2,20,5,2,61.80084
1,0,9,0,0,0,0.8590766,5,1,1.41901,2,5,2,20,5,2,61.80084
2,0,9,0,0,0,0.8590766,5,1,1.41901,2,5,2,20,5,2,61.80084
3,0,9,0,0,0,0.8590766,5,1,1.41901,2,5,2,20,5,2,61.80084
4,0,9,0,0,0,0.8590766,5,1,1.41901,2,5,2,20,5,2,61.80084
5,1,9,0,0,0,0.8590766,10,1,1.41901,1,5,2,20,5,2,61.80084
6,1,9,0,0,0,0.8590766,10,1,1.41901,1,5,2,20,5,2,61.80084
0,0,9,0,0,0,0.8589766,5,1,1.42001,2,5,2,20,5,2,62.00083
1,0,9,0,0,0,0.8589766,5,1,1.42001,2,5,2,20,5,2,62.00083
2,0,9,0,0,0,0.8589766,5,1,1.42001,2,5,2,20,5,2,62.00083
3,0,9,0,0,0,0.8589766,5,1,1.42001,2,5,2,20,5,2,62.00083
4,0,9,0,0,0,0.8589766,5,1,1.42001,2,5,2,20,5,2,62.00083
5,1,9,0,0,0,0.8589766,10,1,1.42001,1,5,2,20,5,2,62.00083
6,1,9,0,0,0,0.8589766,10,1,1.42001,1,5,2,20,5,2,62.00083
0,0,9,0,0,0,0.8588766,5,1,1.42101,2,5,2,20,5,2,62.20085
1,0,9,0,0,0,0.8588766,5,1,1.42101,2,5,2,20,5,2,62.20085
2,0,9,0,0,0,0.8588766,5,1,1.42101,2,5,2,20,5,2,62.20085
3,0,9,0,0,0,0.8588766,5,1,1.42101,2,5,2,20,5,2,62.20085
4,0,9,0,0,0,0.8588766,5,1,1.42101,2,5,2,20,5,2,62.20085
5,1,9,0,0,0,0.8588766,10,1,1.42101,1,5,2,20,5,2,62.20085
6,1,9,0,0,0,0.8588766,10,1,1.42101,1,5,2,20,5,2,62.20085
0,0,9,0,0,0,0.8587766,5,1,1.42201,2,5,2,20,5,2,62.40083
1,0,9,0,0,0,0.8587766,5,1,1.42201,2,5,2,20,5,2,62.40083
2,0,9,0,0,0,0.8587766,5,1,1.42201,2,5,2,20,5,2,62.40083
3,0,9,0,0,0,0.8587766,5,1,1.42201,2,5,2,20,5,2,62.40083
4,0,9,0,0,0,0.8587766,5,1,1.42201,2,5,2,20,5,2,62.40083
5,1,9,0,0,0,0.8587766,10,1,1.42201,1,5,2,20,5,2,62.40083
6,1,9,0,0,0,0.8587766,10,1,1.42201,1,5,2,20,5,2,62.40083
0,0,9,0,0,0,0.8586766,5,1,1.42301,2,5,2,20,5,2,62.60085
1,0,9,0,0,0,0.8586766,5,1,1.42301,2,5,2,20,5,2,62.60085
2,0,9,0,0,0,0.8586766,5,1,1.42301,2,5,2,20,5,2,62.60085
3,0,9,0,0,0,0.8586766,5,1,1.42301,2,5,2,20,5,2,62.60085
4,0,9,0,0,0,0.8586766,5,1,1.42301,2,5,2,20,5,2,62.60085
5,1,9,0,0,0,0.8586766,10,1,1.42301,1,5,2,20,5,2,62.60085
6,1,9,0,0,0,0.8586766,10,1,1.42301,1,5,2,20,5,2,62.60085
0,0,9,0,0,0,0.8585765,5,1,1.424011,2,5,2,20,5,2,62.80083
1,0,9,0,0,0,0.8585765,5,1,1.424011,2,5,2,20,5,2,62.80083
2,0,9,0,0,0,0.8585765,5,1,1.424011,2,5,2,20,5,2,62.80083
3,0,9,0,0,0,0.8585765,5,1,1.424011,2,5,2,20,5,2,62.80083
4,0,9,0,0,0,0.8585765,5,1,1.424011,2,5,2,20,5,2,62.80083
5,1,9,0,0,0,0.8585765,10,1,1.424011,1,5,2,20,5,2,62.80083
6,1,9,0,0,0,0.8585765,10,1,1.424011,1,5,2,20,5,2,62.80083
0,0,9,0,0,0,0.8584765,5,1,1.425011,2,5,2,20,5,2,63.00085
1,0,9,0,0,0,0.8584765,5,1,1.425011,2,5,2,20,5,2,63.00085
2,0,9,0,0,0,0.8584765,5,1,1.425011,2,5,2,20,5,2,63.00085
3,0,9,0,0,0,0.8584765,5,1,1.425011,2,5,2,20,5,2,63.00085
4,0,9,0,0,0,0.8584765,5,1,1.425011,2,5,2,20,5,2,63.00085
5,1,9,0,0,0,0.8584765,10,1,1.425011,1,5,2,20,5,2,63.00085
6,1,9,0,0,0,0.8584765,10,1,1.425011,1,5,2,20,5,2,63.00085
0,0,9,0,0,0,0.8583765,5,1,1.426011,2,5,2,20,5,2,63.20084
1,0,9,0,0,0,0.8583765,5,1,1.426011,2,5,2,20,5,2,63.20084
2,0,9,0,0,0,0.8583765,5,1,1.426011,2,5,2,20,5,2,63.20084
3,0,9,0,0,0,0.8583765,5,1,1.426011,2,5,2,20,5,2,63.20084
4,0,9,0,0,0,0.8583765,5,1,1.426011,2,5,2,20,5,2,63.20084
5,1,9,0,0,0,0.8583765,10,1,1.426011,1,5,2,20,5,2,63.20084
6,1,9,0,0,0,0.8583765,10,1,1.426011,1,5,2,20,5,2,63.20084
0,0,9,0,0,0,0.8582765,5,1,1.427011,2,5,2,20,5,2,63.40082
1,0,9,0,0,0,0.8582765,5,1,1.427011,2,5,2,20,5,2,63.40082
2,0,9,0,0,0,0.8582765,5,1,1.427011,2,5,2,20,5,2,63.40082
3,0,9,0,0,0,0.8582765,5,1,1.427011,2,5,2,20,5,2,63.40082
4,0,9,0,0,0,0.8582765,5,1,1.427011,2,5,2,20,5,2,63.40082
5,1,9,0,0,0,0.8582765,10,1,1.427011,1,5,2,20,5,2,63.40082
6,1,9,0,0,0,0.8582765,10,1,1.427011,1,5,2,20,5,2,63.40082
0,0,9,0,0,0,0.8581765,5,1,1.428011,2,5,2,20,5,2,63.60084
1,0,9,0,0,0,0.8581765,5,1,1.428011,2,5,2,20,5,2,63.60084
2,0,9,0,0,0,0.8581765,5,1,1.428011,2,5,2,20,5,2,63.60084
3,0,9,0,0,0,0.8581765,5,1,1.428011,2,5,2,20,5,2,63.60084
4,0,9,0,0,0,0.8581765,5,1,1.428011,2,5,2,20,5,2,63.60084
5,1,9,0,0,0,0.8581765,10,1,1.428011,1,5,2,20,5,2,63.60084
6,1,9,0,0,0,0.8581765,10,1,1.428011,1,5,2,20,5,2,63.60084
0,0,9,0,0,0,0.8580765,5,1,1.429011,2,5,2,20,5,2,63.80083
1,0,9,0,0,0,0.8580765,5,1,1.429011,2,5,2,20,5,2,63.80083
2,0,9,0,0,0,0.8580765,5,1,1.429011,2,5,2,20,5,2,63.80083
3,0,9,0,0,0,0.8580765,5,1,1.429011,2,5,2,20,5,2,63.80083
4,0,9,0,0,0,0.8580765,5,1,1.429011,2,5,2,20,5,2,63.80083
5,1,9,0,0,0,0.8580765,10,1,1.429011,1,5,2,20,5,2,63.80083
6,1,9,0,0,0,0.8580765,10,1,1.429011,1,5,2,20,5,2,63.80083
0,0,9,0,0,0,0.8579764,5,1,1.430011,2,5,2,20,5,2,64.00085
1,0,9,0,0,0,0.8579764,5,1,1.430011,2,5,2,20,5,2,64.00085
2,0,9,0,0,0,0.8579764,5,1,1.430011,2,5,2,20,5,2,64.00085
3,0,9,0,0,0,0.8579764,5,1,1.430011,2,5,2,20,5,2,64.00085
4,0,9,0,0,0,0.8579764,5,1,1.430011,2,5,2,20,5,2,64.00085
5,1,9,0,0,0,0.8579764,10,1,1.430011,1,5,2,20,5,2,64.00085
6,1,9,0,0,0,0.8579764,10,1,1.430011,1,5,2,20,5,2,64.00085
0,0,9,0,0,0,0.8578764,5,1,1.431011,2,5,2,20,5,2,64.20083
1,0,9,0,0,0,0.8578764,5,1,1.431011,2,5,2,20,5,2,64.20083
2,0,9,0,0,0,0.8578764,5,1,1.431011,2,5,2,20,5,2,64.20083
3,0,9,0,0,0,0.8578764,5,1,1.431011,2,5,2,20,5,2,64.20083
4,0,9,0,0,0,0.8578764,5,1,1.431011,2,5,2,20,5,2,64.20083
5,1,9,0,0,0,0.8578764,10,1,1.431011,1,5,2,20,5,2,64.20083
6,1,9,0,0,0,0.8578764,10,1,1.431011,1,5,2,20,5,2,64.20083
0,0,9,0,0,0,0.8577764,5,1,1.432011,2,5,2,20,5,2,64.40085
1,0,9,0,0,0,0.8577764,5,1,1.432011,2,5,2,20,5,2,64.40085
2,0,9,0,0,0,0.8577764,5,1,1.432011,2,5,2,20,5,2,64.40085
3,0,9,0,0,0,0.8577764,5,1,1.432011,2,5,2,20,5,2,64.40085
4,0,9,0,0,0,0.8577764,5,1,1.432011,2,5,2,20,5,2,64.40085
5,1,9,0,0,0,0.8577764,10,1,1.432011,1,5,2,20,5,2,64.40085
6,1,9,0,0,0,0.8577764,10,1,1.432011,1,5,2,20,5,2,64.40085
0,0,9,0,0,0,0.8576764,5,1,1.433011,2,5,2,20,5,2,64.60084
1,0,9,0,0,0,0.8576764,5,1,1.433011,2,5,2,20,5,2,64.60084
2,0,9,0,0,0,0.8576764,5,1,1.433011,2,5,2,20,5,2,64.60084
3,0,9,0,0,0,0.8576764,5,1,1.433011,2,5,2,20,5,2,64.60084
4,0,9,0,0,0,0.8576764,5,1,1.433011,2,5,2,20,5,2,64.60084
5,1,9,0,0,0,0.8576764,10,1,1.433011,1,5,2,20,5,2,64.60084
6,1,9,0,0,0,0.8576764,10,1,1.433011,1,5,2,20,5,2,64.60084
0,0,9,0,0,0,0.8575764,5,1,1.434011,2,5,2,20,5,2,64.80085
1,0,9,0,0,0,0.8575764,5,1,1.434011,2,5,2,20,5,2,64.80085
2,0,9,0,0,0,0.8575764,5,1,1.434011,2,5,2,20,5,2,64.80085
3,0,9,0,0,0,0.8575764,5,1,1.434011,2,5,2,20,5,2,64.80085
4,0,9,0,0,0,0.8575764,5,1,1.434011,2,5,2,20,5,2,64.80085
5,1,9,0,0,0,0.8575764,10,1,1.434011,1,5,2,20,5,2,64.80085
6,1,9,0,0,0,0.8575764,10,1,1.434011,1,5,2,20,5,2,64.80085
0,0,9,0,0,0,0.8574764,5,1,1.435011,2,5,2,20,5,2,65.00083
1,0,9,0,0,0,0.8574764,5,1,1.435011,2,5,2,20,5,2,65.00083
2,0,9,0,0,0,0.8574764,5,1,1.435011,2,5,2,20,5,2,65.00083
3,0,9,0,0,0,0.8574764,5,1,1.435011,2,5,2,20,5,2,65.00083
4,0,9,0,0,0,0.8574764,5,1,1.435011,2,5,2,20,5,2,65.00083
5,1,9,0,0,0,0.8574764,10,1,1.435011,1,5,2,20,5,2,65.00083
6,1,9,0,0,0,0.8574764,10,1,1.435011,1,5,2,20,5,2,65.00083
0,0,9,0,0,0,0.8573763,5,1,1.436011,2,5,2,20,5,2,65.20082
1,0,9,0,0,0,0.8573763,5,1,1.436011,2,5,2,20,5,2,65.20082
2,0,9,0,0,0,0.8573763,5,1,1.436011,2,5,2,20,5,2,65.20082
3,0,9,0,0,0,0.8573763,5,1,1.436011,2,5,2,20,5,2,65.20082
4,0,9,0,0,0,0.8573763,5,1,1.436011,2,5,2,20,5,2,65.20082
5,1,9,0,0,0,0.8573763,10,1,1.436011,1,5,2,20,5,2,65.20082
6,1,9,0,0,0,0.8573763,10,1,1.436011,1,5,2,20,5,2,65.20082
0,0,9,0,0,0,0.8572763,5,1,1.437011,2,5,2,20,5,2,65.40084
1,0,9,0,0,0,0.8572763,5,1,1.437011,2,5,2,20,5,2,65.40084
2,0,9,0,0,0,0.8572763,5,1,1.437011,2,5,2,20,5,2,65.40084
3,0,9,0,0,0,0.8572763,5,1,1.437011,2,5,2,20,5,2,65.40084
4,0,9,0,0,0,0.8572763,5,1,1.437011,2,5,2,20,5,2,65.40084
5,1,9,0,0,0,0.8572763,10,1,1.437011,1,5,2,20,5,2,65.40084
6,1,9,0,0,0,0.8572763,10,1,1.437011,1,5,2,20,5,2,65.40084
0,0,9,0,0,0,0.8571763,5,1,1.438011,2,5,2,20,5,2,65.60082
1,0,9,0,0,0,0.8571763,5,1,1.438011,2,5,2,20,5,2,65.60082
2,0,9,0,0,0,0.8571763,5,1,1.438011,2,5,2,20,5,2,65.60082
3,0,9,0,0,0,0.8571763,5,1,1.438011,2,5,2,20,5,2,65.60082
4,0,9,0,0,0,0.8571763,5,1,1.438011,2,5,2,20,5,2,65.60082
5,1,9,0,0,0,0.8571763,10,1,1.438011,1,5,2,20,5,2,65.60082
6,1,9,0,0,0,0.8571763,10,1,1.438011,1,5,2,20,5,2,65.60082
0,0,9,0,0,0,0.8570763,5,1,1.439011,2,5,2,20,5,2,65.80084
1,0,9,0,0,0,0.8570763,5,1,1.439011,2,5,2,20,5,2,65.80084
2,0,9,0,0,0,0.8570763,5,1,1.439011,2,5,2,20,5,2,65.80084
3,0,9,0,0,0,0.8570763,5,1,1.439011,2,5,2,20,5,2,65.80084
4,0,9,0,0,0,0.8570763,5,1,1.439011,2,5,2,20,5,2,65.80084
5,1,9,0,0,0,0.8570763,10,1,1.439011,1,5,2,20,5,2,65.80084
6,1,9,0,0,0,0.8570763,10,1,1.439011,1,5,2,20,5,2,65.80084
